
################################################################################
user-based = 1 ( ~ user-based)
################################################################################

K = 10, lam = .1, learning_rate = 0.75, max_iter = 500, user_based = 1)

iter = 10 , loss = 11.035673753706833 , RMSE train = 1.31341077071076
iter = 410 , loss = 1.063799894700372 , RMSE train = 1.187001491569834
iter = 420 , loss = 1.0294452483595473 , RMSE train = 1.187002990622368
iter = 430 , loss = 0.9983754534868701 , RMSE train = 1.1870043040598022
iter = 440 , loss = 0.9702764174225693 , RMSE train = 1.187005448362508
iter = 450 , loss = 0.9448640833800485 , RMSE train = 1.1870064406505685
iter = 460 , loss = 0.9218815573413153 , RMSE train = 1.1870072977400996
iter = 470 , loss = 0.9010965100340222 , RMSE train = 1.1870080355769155
iter = 480 , loss = 0.8822988275775516 , RMSE train = 1.1870086689230306
iter = 490 , loss = 0.8652984869446949 , RMSE train = 1.1870092112106638
iter = 500 , loss = 0.8499236346890869 , RMSE train = 1.1870096745050538

User-based MF, RMSE = 1.2309316198391613

################################################################################

K = 20, lam = .1, learning_rate = 0.75, max_iter = 500, user_based = 1)

iter = 10 , loss = 15.399726295604914 , RMSE train = 1.4242360573153654
iter = 20 , loss = 7.304805526959858 , RMSE train = 1.1935973925092873
iter = 30 , loss = 3.7265638316778147 , RMSE train = 1.186116458751093
iter = 40 , loss = 2.0904722847681687 , RMSE train = 1.186678034557869
iter = 50 , loss = 1.340174530699298 , RMSE train = 1.1869258318601348
iter = 60 , loss = 0.9960381618955936 , RMSE train = 1.1869912772287252
iter = 70 , loss = 0.8382031257532545 , RMSE train = 1.187007260280495
iter = 80 , loss = 0.7658166987173062 , RMSE train = 1.1870110710184383
iter = 90 , loss = 0.732619567739921 , RMSE train = 1.1870119682706837
iter = 100 , loss = 0.7173952039308864 , RMSE train = 1.1870121776778937
iter = 110 , loss = 0.7104132655362169 , RMSE train = 1.1870122262145748
iter = 120 , loss = 0.707211328478812 , RMSE train = 1.1870122374015515
iter = 130 , loss = 0.7057429081546147 , RMSE train = 1.1870122399681018
iter = 140 , loss = 0.7050694830532935 , RMSE train = 1.1870122405546542
iter = 150 , loss = 0.704760645698932 , RMSE train = 1.1870122406882704
iter = 160 , loss = 0.7046190101902348 , RMSE train = 1.187012240718632
iter = 170 , loss = 0.7045540546181379 , RMSE train = 1.1870122407255224
iter = 180 , loss = 0.7045242651504854 , RMSE train = 1.1870122407270556
iter = 190 , loss = 0.7045106032457636 , RMSE train = 1.1870122407273984
iter = 200 , loss = 0.7045043376544794 , RMSE train = 1.1870122407274657
iter = 210 , loss = 0.7045014641274101 , RMSE train = 1.1870122407274857
iter = 220 , loss = 0.7045001462619308 , RMSE train = 1.1870122407274912
iter = 230 , loss = 0.7044995418548076 , RMSE train = 1.1870122407274921
iter = 240 , loss = 0.704499264656277 , RMSE train = 1.1870122407274923
iter = 250 , loss = 0.7044991375241535 , RMSE train = 1.1870122407274923
iter = 260 , loss = 0.7044990792168591 , RMSE train = 1.1870122407274923
iter = 270 , loss = 0.7044990524748587 , RMSE train = 1.1870122407274923
iter = 280 , loss = 0.7044990402098315 , RMSE train = 1.1870122407274923
iter = 290 , loss = 0.7044990345845143 , RMSE train = 1.1870122407274923
iter = 300 , loss = 0.7044990320044554 , RMSE train = 1.1870122407274923
iter = 310 , loss = 0.7044990308210961 , RMSE train = 1.1870122407274923
iter = 320 , loss = 0.7044990302783355 , RMSE train = 1.1870122407274923
iter = 330 , loss = 0.7044990300293896 , RMSE train = 1.1870122407274923
iter = 340 , loss = 0.7044990299152052 , RMSE train = 1.1870122407274923
iter = 350 , loss = 0.7044990298628312 , RMSE train = 1.1870122407274923
iter = 360 , loss = 0.7044990298388082 , RMSE train = 1.1870122407274923
iter = 370 , loss = 0.704499029827789 , RMSE train = 1.1870122407274923
iter = 380 , loss = 0.7044990298227345 , RMSE train = 1.1870122407274923
iter = 390 , loss = 0.7044990298204159 , RMSE train = 1.1870122407274923
iter = 400 , loss = 0.7044990298193524 , RMSE train = 1.1870122407274923
iter = 410 , loss = 0.7044990298188645 , RMSE train = 1.1870122407274923
iter = 420 , loss = 0.7044990298186408 , RMSE train = 1.1870122407274923
iter = 430 , loss = 0.7044990298185381 , RMSE train = 1.1870122407274923
iter = 440 , loss = 0.704499029818491 , RMSE train = 1.1870122407274923
iter = 450 , loss = 0.7044990298184693 , RMSE train = 1.1870122407274923
iter = 460 , loss = 0.7044990298184595 , RMSE train = 1.1870122407274923
iter = 470 , loss = 0.7044990298184549 , RMSE train = 1.1870122407274923
iter = 480 , loss = 0.7044990298184528 , RMSE train = 1.1870122407274923
iter = 490 , loss = 0.7044990298184518 , RMSE train = 1.1870122407274923
iter = 500 , loss = 0.7044990298184514 , RMSE train = 1.1870122407274923

User-based MF, RMSE = 1.2309334491382473

################################################################################

K = 20, lam = .1, learning_rate = 0.1, max_iter = 500, user_based = 1)

iter = 10 , loss = 35.109327007557724 , RMSE train = 2.943147911084127
iter = 20 , loss = 30.169764906496145 , RMSE train = 2.588434064155943
iter = 30 , loss = 26.340259520770687 , RMSE train = 2.2751501049439473
iter = 40 , loss = 23.25433047632366 , RMSE train = 2.0143401175879787
iter = 50 , loss = 20.693967753756542 , RMSE train = 1.8027547657379428
iter = 60 , loss = 18.522335144549015 , RMSE train = 1.6352333843200009
iter = 70 , loss = 16.64964533420692 , RMSE train = 1.5046330603158142
iter = 80 , loss = 15.01461896711668 , RMSE train = 1.4071806787608478
iter = 90 , loss = 13.573878775785717 , RMSE train = 1.3368013249608848
iter = 100 , loss = 12.295639589781562 , RMSE train = 1.2874440868536694
iter = 110 , loss = 11.155836139149761 , RMSE train = 1.2536975031621165
iter = 120 , loss = 10.135685695417354 , RMSE train = 1.230911661250589
iter = 130 , loss = 9.220119867447979 , RMSE train = 1.215662091730417
iter = 140 , loss = 8.39675519776177 , RMSE train = 1.2055236523168904
iter = 150 , loss = 7.655204206887324 , RMSE train = 1.198812929788705
iter = 160 , loss = 6.98660510328957 , RMSE train = 1.1944032958646822
iter = 170 , loss = 6.383294017460513 , RMSE train = 1.1915269654791505
iter = 180 , loss = 5.838571432693766 , RMSE train = 1.1896671779704153
iter = 190 , loss = 5.346531744097809 , RMSE train = 1.1884781852641464
iter = 200 , loss = 4.901935747211856 , RMSE train = 1.1877302109823662
iter = 210 , loss = 4.500112788424107 , RMSE train = 1.187270278997451
iter = 220 , loss = 4.136883774880146 , RMSE train = 1.1869969641152092
iter = 230 , loss = 3.808499144593405 , RMSE train = 1.1868433110444012
iter = 240 , loss = 3.511587799875177 , RMSE train = 1.1867652901854921
iter = 250 , loss = 3.2431142631636924 , RMSE train = 1.1867340844021448
iter = 260 , loss = 3.000342149534528 , RMSE train = 1.186730966671858
iter = 270 , loss = 2.780802609734536 , RMSE train = 1.1867439237518238
iter = 280 , loss = 2.582266775505903 , RMSE train = 1.186765308349313
iter = 290 , loss = 2.4027214965592214 , RMSE train = 1.186790354423424
iter = 300 , loss = 2.2403478359945774 , RMSE train = 1.1868161727135933
iter = 310 , loss = 2.0935019147355742 , RMSE train = 1.1868410857100504
iter = 320 , loss = 1.9606977831375834 , RMSE train = 1.1868641841583236
iter = 330 , loss = 1.8405920609974795 , RMSE train = 1.186885045215495
iter = 340 , loss = 1.7319701334788014 , RMSE train = 1.1869035571345725
iter = 350 , loss = 1.6337337251699708 , RMSE train = 1.1869197708219217
iter = 360 , loss = 1.5448897011045482 , RMSE train = 1.1869338340323212
iter = 370 , loss = 1.4645399644553914 , RMSE train = 1.1869459419751336
iter = 380 , loss = 1.391872337370148 , RMSE train = 1.186956306819963
iter = 390 , loss = 1.3261523251493093 , RMSE train = 1.1869651394902943
iter = 400 , loss = 1.266715675434411 , RMSE train = 1.1869726393672497
iter = 410 , loss = 1.2129616538095618 , RMSE train = 1.1869789890160758
iter = 420 , loss = 1.1643469655964562 , RMSE train = 1.1869843520393102
iter = 430 , loss = 1.1203802609144955 , RMSE train = 1.1869888728200404
iter = 440 , loss = 1.0806171664799127 , RMSE train = 1.1869926773554866
iter = 450 , loss = 1.04465579328062 , RMSE train = 1.1869958746703761
iter = 460 , loss = 1.0121326742988177 , RMSE train = 1.1869985584899068
iter = 470 , loss = 0.9827190909490295 , RMSE train = 1.1870008089759698
iter = 480 , loss = 0.9561177509282206 , RMSE train = 1.187002694412008
iter = 490 , loss = 0.9320597837908262 , RMSE train = 1.1870042727730228
iter = 500 , loss = 0.910302023816074 , RMSE train = 1.1870055931504646

User-based MF, RMSE = 1.230928286935163

################################################################################

K = 50, lam = .1, learning_rate = 0.75, max_iter = 500, user_based = 1)

iter = 10 , loss = 24.228040255795666 , RMSE train = 1.7085814464545146
iter = 20 , loss = 11.148818290112757 , RMSE train = 1.2113240492450341
iter = 30 , loss = 5.480246443980696 , RMSE train = 1.186744787767033
iter = 40 , loss = 2.8942493255078787 , RMSE train = 1.1866126714013419
iter = 50 , loss = 1.7087639032715962 , RMSE train = 1.186890736904207
iter = 60 , loss = 1.1650722480570543 , RMSE train = 1.1869802718333533
iter = 70 , loss = 0.9157215281411635 , RMSE train = 1.1870042147253106
iter = 80 , loss = 0.8013660711943056 , RMSE train = 1.1870102762770434
iter = 90 , loss = 0.7489221615345076 , RMSE train = 1.1870117681884589
iter = 100 , loss = 0.7248713950839745 , RMSE train = 1.1870121285283681
iter = 110 , loss = 0.7138417639156089 , RMSE train = 1.187012214355277
iter = 120 , loss = 0.7087836015038775 , RMSE train = 1.187012234578525
iter = 130 , loss = 0.7064639372742676 , RMSE train = 1.187012239303137
iter = 140 , loss = 0.7054001407898634 , RMSE train = 1.187012240399328
iter = 150 , loss = 0.7049122828963889 , RMSE train = 1.187012240652239
iter = 160 , loss = 0.7046885500925874 , RMSE train = 1.1870122407103125
iter = 170 , loss = 0.7045859452951605 , RMSE train = 1.1870122407236108
iter = 180 , loss = 0.704538890114203 , RMSE train = 1.187012240726624
iter = 190 , loss = 0.7045173102303495 , RMSE train = 1.187012240727297
iter = 200 , loss = 0.7045074134774268 , RMSE train = 1.1870122407274408
iter = 210 , loss = 0.7045028747048563 , RMSE train = 1.187012240727481
iter = 220 , loss = 0.7045007931575122 , RMSE train = 1.1870122407274895
iter = 230 , loss = 0.7044998385244846 , RMSE train = 1.1870122407274917
iter = 240 , loss = 0.7044994007110997 , RMSE train = 1.1870122407274923
iter = 250 , loss = 0.704499199920135 , RMSE train = 1.1870122407274923
iter = 260 , loss = 0.7044991078323565 , RMSE train = 1.1870122407274923
iter = 270 , loss = 0.7044990655983107 , RMSE train = 1.1870122407274923
iter = 280 , loss = 0.7044990462284538 , RMSE train = 1.1870122407274923
iter = 290 , loss = 0.7044990373447646 , RMSE train = 1.1870122407274923
iter = 300 , loss = 0.704499033270364 , RMSE train = 1.1870122407274923
iter = 310 , loss = 0.7044990314016718 , RMSE train = 1.1870122407274923
iter = 320 , loss = 0.704499030544603 , RMSE train = 1.1870122407274923
iter = 330 , loss = 0.7044990301515078 , RMSE train = 1.1870122407274923
iter = 340 , loss = 0.7044990299712126 , RMSE train = 1.1870122407274923
iter = 350 , loss = 0.7044990298885183 , RMSE train = 1.1870122407274923
iter = 360 , loss = 0.7044990298505893 , RMSE train = 1.1870122407274923
iter = 370 , loss = 0.7044990298331923 , RMSE train = 1.1870122407274923
iter = 380 , loss = 0.7044990298252127 , RMSE train = 1.1870122407274923
iter = 390 , loss = 0.7044990298215527 , RMSE train = 1.1870122407274923
iter = 400 , loss = 0.7044990298198738 , RMSE train = 1.1870122407274923
iter = 410 , loss = 0.7044990298191036 , RMSE train = 1.1870122407274923
iter = 420 , loss = 0.7044990298187505 , RMSE train = 1.1870122407274923
iter = 430 , loss = 0.7044990298185884 , RMSE train = 1.1870122407274923
iter = 440 , loss = 0.704499029818514 , RMSE train = 1.1870122407274923
iter = 450 , loss = 0.7044990298184799 , RMSE train = 1.1870122407274923
iter = 460 , loss = 0.7044990298184642 , RMSE train = 1.1870122407274923
iter = 470 , loss = 0.7044990298184571 , RMSE train = 1.1870122407274923
iter = 480 , loss = 0.7044990298184538 , RMSE train = 1.1870122407274923
iter = 490 , loss = 0.7044990298184524 , RMSE train = 1.1870122407274923
iter = 500 , loss = 0.7044990298184516 , RMSE train = 1.1870122407274923

User-based MF, RMSE = 1.2309334491382473

################################################################################

K = 50, lam = .1, learning_rate = 0.1, max_iter = 500, user_based = 1)

iter = 10 , loss = 60.36460298204469 , RMSE train = 3.6170273138039315
iter = 20 , loss = 50.52315047142472 , RMSE train = 3.2722250375344735
iter = 30 , loss = 43.266003076687625 , RMSE train = 2.9204947284702674
iter = 40 , loss = 37.649492539681916 , RMSE train = 2.586187003713931
iter = 50 , loss = 33.138935613089785 , RMSE train = 2.2876176319428154
iter = 60 , loss = 29.411104550222362 , RMSE train = 2.032994773753899
iter = 70 , loss = 26.261003251087182 , RMSE train = 1.8202257365346504
iter = 80 , loss = 23.55337281310221 , RMSE train = 1.6488370764389213
iter = 90 , loss = 21.195748856852532 , RMSE train = 1.5139752875215355
iter = 100 , loss = 19.122772006755298 , RMSE train = 1.412494032086434
iter = 110 , loss = 17.286724722505816 , RMSE train = 1.3393221146609984
iter = 120 , loss = 15.651664788810624 , RMSE train = 1.2883329800454413
iter = 130 , loss = 14.189705737554224 , RMSE train = 1.2534913658647158
iter = 140 , loss = 12.878612077834028 , RMSE train = 1.2299975848725586
iter = 150 , loss = 11.70021642864458 , RMSE train = 1.21433584769051
iter = 160 , loss = 10.63935922791279 , RMSE train = 1.2039942662067118
iter = 170 , loss = 9.683165587221264 , RMSE train = 1.1972345345265063
iter = 180 , loss = 8.82054254182208 , RMSE train = 1.1928642818586155
iter = 190 , loss = 8.0418221927515 , RMSE train = 1.1900788960505917
iter = 200 , loss = 7.338502650136434 , RMSE train = 1.1883381287734265
iter = 210 , loss = 6.703055420817226 , RMSE train = 1.18728015358564
iter = 220 , loss = 6.128778603671542 , RMSE train = 1.186664189412967
iter = 230 , loss = 5.609682188262242 , RMSE train = 1.1863311278666633
iter = 240 , loss = 5.140396271552008 , RMSE train = 1.1861760618220023
iter = 250 , loss = 4.716095974793899 , RMSE train = 1.1861302281595687
iter = 260 , loss = 4.332438804294836 , RMSE train = 1.1861489667655787
iter = 270 , loss = 3.9855115050322265 , RMSE train = 1.186203574846858
iter = 280 , loss = 3.6717843306043276 , RMSE train = 1.1862759001366672
iter = 290 , loss = 3.3880712432386257 , RMSE train = 1.1863546972499786
iter = 300 , loss = 3.1314949593325108 , RMSE train = 1.1864332162471143
iter = 310 , loss = 2.899456032144994 , RMSE train = 1.1865076133953023
iter = 320 , loss = 2.6896053552825134 , RMSE train = 1.1865758965636277
iter = 330 , loss = 2.4998196059957154 , RMSE train = 1.1866372315016631
iter = 340 , loss = 2.3281792442867975 , RMSE train = 1.1866914881531896
iter = 350 , loss = 2.172948754596552 , RMSE train = 1.1867389458332454
iter = 360 , loss = 2.0325588695521035 , RMSE train = 1.1867801049486684
iter = 370 , loss = 1.9055905553937134 , RMSE train = 1.1868155679770704
iter = 380 , loss = 1.7907605699642506 , RMSE train = 1.186845966145408
iter = 390 , loss = 1.6869084290570093 , RMSE train = 1.1868719159154812
iter = 400 , loss = 1.5929846371929104 , RMSE train = 1.1868939946991082
iter = 410 , loss = 1.5080400557299478 , RMSE train = 1.1869127288051422
iter = 420 , loss = 1.4312162954162662 , RMSE train = 1.1869285890074162
iter = 430 , loss = 1.3617370326732843 , RMSE train = 1.1869419907159364
iter = 440 , loss = 1.2989001594497822 , RMSE train = 1.186953296792502
iter = 450 , loss = 1.242070685728054 , RMSE train = 1.1869628217545953
iter = 460 , loss = 1.1906743219171543 , RMSE train = 1.186970836577489
iter = 470 , loss = 1.1441916756010764 , RMSE train = 1.1869775736082064
iter = 480 , loss = 1.1021530035628504 , RMSE train = 1.1869832313062427
iter = 490 , loss = 1.064133465776055 , RMSE train = 1.1869879786534903
iter = 500 , loss = 1.0297488332348004 , RMSE train = 1.1869919591586064

User-based MF, RMSE = 1.230922152703888

################################################################################

K = 100, lam = .1, learning_rate = 0.75, max_iter = 1000, user_based = 1)

iter = 10 , loss = 34.32995861719904 , RMSE train = 1.9783210815426246
iter = 20 , loss = 15.498169498831523 , RMSE train = 1.2285590065210086
iter = 30 , loss = 7.463970166815973 , RMSE train = 1.1858072800281234
iter = 40 , loss = 3.8038567105889647 , RMSE train = 1.1860988237015717
iter = 50 , loss = 2.126006579343628 , RMSE train = 1.1867448646830758
iter = 60 , loss = 1.3564510610582365 , RMSE train = 1.1869428257022254
iter = 70 , loss = 1.0034958952561674 , RMSE train = 1.1869949456646034
iter = 80 , loss = 0.8416213083495068 , RMSE train = 1.1870080294182406
iter = 90 , loss = 0.7673836543316266 , RMSE train = 1.1870112315303785
iter = 100 , loss = 0.7333379432781829 , RMSE train = 1.1870120017855321
iter = 110 , loss = 0.7177245564059085 , RMSE train = 1.187012184687575
iter = 120 , loss = 0.7105642652547163 , RMSE train = 1.187012227683565
iter = 130 , loss = 0.7072805582751264 , RMSE train = 1.1870122377100618
iter = 140 , loss = 0.7057746483565531 , RMSE train = 1.1870122400330245
iter = 150 , loss = 0.7050840351304626 , RMSE train = 1.1870122405683503
iter = 160 , loss = 0.7047673174271243 , RMSE train = 1.1870122406911645
iter = 170 , loss = 0.7046220689778255 , RMSE train = 1.1870122407192487
iter = 180 , loss = 0.7045554569717971 , RMSE train = 1.1870122407256465
iter = 190 , loss = 0.7045249080790339 , RMSE train = 1.1870122407270727
iter = 200 , loss = 0.7045108980029934 , RMSE train = 1.1870122407273944
iter = 210 , loss = 0.7045044727878168 , RMSE train = 1.1870122407274657
iter = 220 , loss = 0.7045015260795704 , RMSE train = 1.1870122407274883
iter = 230 , loss = 0.7045001746637329 , RMSE train = 1.1870122407274917
iter = 240 , loss = 0.7044995548753923 , RMSE train = 1.1870122407274923
iter = 250 , loss = 0.7044992706253896 , RMSE train = 1.1870122407274923
iter = 260 , loss = 0.704499140260577 , RMSE train = 1.1870122407274923
iter = 270 , loss = 0.7044990804713012 , RMSE train = 1.1870122407274923
iter = 280 , loss = 0.7044990530499161 , RMSE train = 1.1870122407274923
iter = 290 , loss = 0.704499040473443 , RMSE train = 1.1870122407274923
iter = 300 , loss = 0.704499034705354 , RMSE train = 1.1870122407274923
iter = 310 , loss = 0.7044990320598474 , RMSE train = 1.1870122407274923
iter = 320 , loss = 0.7044990308464868 , RMSE train = 1.1870122407274923
iter = 330 , loss = 0.704499030289974 , RMSE train = 1.1870122407274923
iter = 340 , loss = 0.7044990300347242 , RMSE train = 1.1870122407274923
iter = 350 , loss = 0.7044990299176502 , RMSE train = 1.1870122407274923
iter = 360 , loss = 0.704499029863952 , RMSE train = 1.1870122407274923
iter = 370 , loss = 0.7044990298393218 , RMSE train = 1.1870122407274923
iter = 380 , loss = 0.7044990298280244 , RMSE train = 1.1870122407274923
iter = 390 , loss = 0.7044990298228424 , RMSE train = 1.1870122407274923
iter = 400 , loss = 0.7044990298204654 , RMSE train = 1.1870122407274923
iter = 410 , loss = 0.7044990298193751 , RMSE train = 1.1870122407274923
iter = 420 , loss = 0.7044990298188749 , RMSE train = 1.1870122407274923
iter = 430 , loss = 0.7044990298186454 , RMSE train = 1.1870122407274923
iter = 440 , loss = 0.7044990298185402 , RMSE train = 1.1870122407274923
iter = 450 , loss = 0.704499029818492 , RMSE train = 1.1870122407274923
iter = 460 , loss = 0.7044990298184698 , RMSE train = 1.1870122407274923
iter = 470 , loss = 0.7044990298184597 , RMSE train = 1.1870122407274923
iter = 480 , loss = 0.704499029818455 , RMSE train = 1.1870122407274923
iter = 490 , loss = 0.7044990298184528 , RMSE train = 1.1870122407274923
iter = 500 , loss = 0.7044990298184518 , RMSE train = 1.1870122407274923
iter = 510 , loss = 0.7044990298184514 , RMSE train = 1.1870122407274923
iter = 520 , loss = 0.7044990298184513 , RMSE train = 1.1870122407274923
iter = 530 , loss = 0.7044990298184511 , RMSE train = 1.1870122407274923
iter = 540 , loss = 0.704499029818451 , RMSE train = 1.1870122407274923
iter = 550 , loss = 0.704499029818451 , RMSE train = 1.1870122407274923
iter = 560 , loss = 0.704499029818451 , RMSE train = 1.1870122407274923
iter = 570 , loss = 0.704499029818451 , RMSE train = 1.1870122407274923
iter = 580 , loss = 0.704499029818451 , RMSE train = 1.1870122407274923
iter = 590 , loss = 0.704499029818451 , RMSE train = 1.1870122407274923
iter = 600 , loss = 0.704499029818451 , RMSE train = 1.1870122407274923
iter = 610 , loss = 0.704499029818451 , RMSE train = 1.1870122407274923
iter = 620 , loss = 0.704499029818451 , RMSE train = 1.1870122407274923
iter = 630 , loss = 0.704499029818451 , RMSE train = 1.1870122407274923
iter = 640 , loss = 0.704499029818451 , RMSE train = 1.1870122407274923
iter = 650 , loss = 0.704499029818451 , RMSE train = 1.1870122407274923
iter = 660 , loss = 0.704499029818451 , RMSE train = 1.1870122407274923
iter = 670 , loss = 0.704499029818451 , RMSE train = 1.1870122407274923
